"playersSeason";"playerID";"WOBA";"SLG";"BA";"ISO";"speedRatio"
5.0;"johnsal01";0.34817425044091715;0.4627;0.3155;0.1472;0.7636
2.0;"johnsbo02";0.3244448897795591;0.4163;0.2876;0.1288;0.7463
8.0;"johnsda02";0.38691978193146415;0.5456;0.2701;0.2755;0.5497
5.0;"johnsde01";0.3567436661698957;0.5146;0.2873;0.2273;0.6102
3.0;"johnsja01";0.30236301369863017;0.3815;0.2704;0.1111;0.7603
5.0;"johnsla02";0.34797314285714287;0.4489;0.309;0.1399;0.7162
6.0;"johnslo01";0.3142772808586762;0.4144;0.2719;0.1426;0.7273
0.0;"johnsti01";0.22356338028169015;0.243;0.2129;0.0301;0.8788
6.0;"jonescl01";0.38645612431444243;0.4824;0.3395;0.1429;0.75
4.0;"jonesma01";0.3499756906077348;0.5099;0.2619;0.248;0.5758
1.0;"jonesru01";0.33164779299847796;0.4539;0.263;0.191;0.6306
4.0;"joneswi01";0.35712866242038216;0.4699;0.2855;0.1844;0.6584
15.0;"joosted01";0.3803515789473684;0.4611;0.2893;0.1718;0.675
6.0;"joshuvo01";0.34661460258780036;0.4477;0.3176;0.1302;0.7391
2.0;"kalinal01";0.4093025411061285;0.5459;0.3401;0.2058;0.705
3.0;"kaskoed01";0.32414785046728967;0.3779;0.2923;0.0856;0.8
10.0;"kellge01";0.36849729206963244;0.4826;0.3065;0.1761;0.6099
8.0;"kellypa01";0.32958742964352716;0.4055;0.2739;0.1316;0.7132
2.0;"kempst01";0.3983226148409894;0.5429;0.3184;0.2245;0.6474
4.0;"kendafr01";0.3065309833024119;0.3964;0.2821;0.1144;0.7552
2.0;"kenneje01";0.28476184738955823;0.311;0.2573;0.0537;0.8435
2.0;"kennejo03";0.26414873786407767;0.3237;0.2303;0.0934;0.7568
5.0;"kessido01";0.3013559834938102;0.366;0.2726;0.0934;0.7348
7.0;"killeha01";0.4247076923076923;0.6063;0.2884;0.3179;0.5321
6.0;"kindaje01";0.27247302977232923;0.3491;0.2321;0.117;0.7154
5.0;"kinerra01";0.45422701492537315;0.6271;0.3089;0.3183;0.5183
8.0;"kingji01";0.3182690476190476;0.4444;0.2309;0.2135;0.5755
8.0;"kingmda01";0.39755824742268037;0.6128;0.2876;0.3252;0.5294
1.0;"kirklwi01";0.3446736220472441;0.4752;0.2721;0.203;0.627
4.0;"klausbi01";0.3372881107491857;0.3865;0.2712;0.1154;0.7092
7.0;"kluszte01";0.44060364188163886;0.6422;0.3264;0.3159;0.5722
5.0;"knighra01";0.343816610738255;0.4537;0.3176;0.1361;0.7086
2.0;"knoopbo01";0.2835083728278041;0.3864;0.2322;0.1542;0.6642
3.0;"koscoan01";0.2766897330595483;0.382;0.2403;0.1416;0.6875
4.0;"kraneed01";0.30513021868787277;0.3987;0.2543;0.1444;0.7203
3.0;"kubekto01";0.30430865224625625;0.4014;0.2729;0.1285;0.729
3.0;"kubiate01";0.28654345637583895;0.313;0.2519;0.0611;0.8603
7.0;"kuennha01";0.38341141924959216;0.5009;0.3529;0.148;0.7071
4.0;"kuipedu01";0.2825520979020979;0.3382;0.2834;0.0548;0.8452
0.0;"laboyco01";0.30615016339869283;0.4093;0.258;0.1512;0.669
4.0;"landiji01";0.3596049342105263;0.47;0.2828;0.1873;0.6821
2.0;"lanieha01";0.23194115138592747;0.2898;0.2309;0.0588;0.8208
4.0;"larkeno01";0.3207735751295337;0.3735;0.2628;0.1107;0.7519
1.0;"lefebji01";0.3371267676767677;0.4596;0.2739;0.1857;0.6644
3.0;"lefloro01";0.35897270114942526;0.4755;0.3252;0.1503;0.7358
4.0;"lemonch01";0.37505521669341896;0.4964;0.3183;0.1781;0.6441
9.0;"lemonji01";0.3602787671232877;0.5104;0.2787;0.2316;0.6351
2.0;"leoned01";0.2889582637729549;0.3534;0.2477;0.1056;0.75
1.0;"lewisjo01";0.31339085820895524;0.3836;0.2453;0.1384;0.7179
5.0;"lezcasi01";0.41424126126126126;0.5729;0.3214;0.2516;0.6053
4.0;"lillibo01";0.26102098765432097;0.2998;0.2495;0.0503;0.8509
9.0;"liponjo01";0.2864693308550186;0.2998;0.2649;0.0349;0.876
2.0;"lockdo01";0.34769529411764705;0.4609;0.248;0.2129;0.6142
6.0;"lockmwh01";0.32443433283358325;0.4072;0.2818;0.1254;0.7341
4.0;"loganjo01";0.3433630467571644;0.442;0.2975;0.1445;0.6893
13.0;"lollash01";0.3405461267605634;0.4515;0.2653;0.1861;0.6493
5.0;"longda02";0.3381208406304729;0.4855;0.2631;0.2224;0.6029
8.0;"lopatst01";0.36780049180327873;0.5346;0.2673;0.2673;0.4965
7.0;"lopesda01";0.36205865102639295;0.4639;0.2646;0.1993;0.6494
1.0;"lopezhe01";0.33424156050955417;0.4278;0.2727;0.1551;0.6863
4.0;"lowenjo01";0.2833310954063604;0.3248;0.2421;0.0827;0.8049
6.0;"lummi01";0.3444750448833034;0.462;0.2943;0.1676;0.6821
6.0;"lumpeje01";0.33037953890489913;0.4321;0.3011;0.131;0.7202
7.0;"luzingr01";0.40794532488114105;0.5939;0.3087;0.2852;0.5497
5.0;"lynnfr01";0.4400666666666666;0.6365;0.3333;0.3032;0.5367
2.0;"mackape01";0.2769831600831601;0.375;0.2254;0.1496;0.6337
4.0;"maddoel01";0.34248624535315986;0.3863;0.3026;0.0837;0.7801
1.0;"maddoga01";0.3452491909385113;0.46;0.3186;0.1414;0.7273
3.0;"madlobi01";0.38293789473684214;0.5;0.3385;0.1615;0.7011
4.0;"malzofr01";0.3199176651305683;0.4371;0.2798;0.1573;0.6746
3.0;"mangupe01";0.30274557595993323;0.3366;0.2451;0.0914;0.7857
1.0;"manniri01";0.31551906354515047;0.3931;0.2917;0.1014;0.7702
9.0;"mantife01";0.3457756843800322;0.4157;0.2753;0.1404;0.7483
5.0;"mantlmi01";0.486053023255814;0.7054;0.3527;0.3527;0.5798
4.0;"marisro01";0.41810401146131804;0.6203;0.2695;0.3508;0.4906
9.0;"marshwi01";0.3390315992292871;0.4328;0.2814;0.1514;0.6818
6.0;"martibi02";0.30364798387096775;0.3974;0.2642;0.1332;0.686
5.0;"martije01";0.32714652777777775;0.4532;0.2715;0.1816;0.6138
1.0;"matheed01";0.43441338235294114;0.6269;0.3022;0.3247;0.5086
4.0;"mathene01";0.28526301145662847;0.377;0.2391;0.1379;0.6642
7.0;"matthga01";0.3671500725689405;0.5024;0.3043;0.1981;0.6563
6.0;"maxvida01";0.27755603960396036;0.2985;0.2527;0.0458;0.8793
6.0;"maxwech01";0.40731870748299326;0.534;0.326;0.208;0.7239
7.0;"maybejo01";0.4023750750750751;0.5469;0.2906;0.2563;0.5466
4.0;"mayca01";0.36151846921797004;0.4379;0.3078;0.13;0.7453
6.0;"mayda01";0.3523074515648286;0.4728;0.3029;0.1699;0.7249
5.0;"mayele01";0.3357698717948718;0.4473;0.3044;0.1429;0.6704
6.0;"mayle01";0.3679928333333333;0.5316;0.2785;0.2532;0.6169
3.0;"mayswi01";0.4487989062500001;0.6673;0.3451;0.3221;0.5538
2.0;"mazerbi01";0.3176931092436975;0.4392;0.2751;0.164;0.6859
3.0;"mazzile01";0.36436686046511624;0.4489;0.3032;0.1457;0.7072
4.0;"mcauldi01";0.3279743670886076;0.4273;0.2406;0.1867;0.6343
8.0;"mccarti01";0.3415369439071567;0.4522;0.2951;0.1571;0.6906
10.0;"mccovwi01";0.444639446366782;0.6558;0.3198;0.336;0.535
5.0;"mccrato01";0.28299142300194924;0.3753;0.2348;0.1405;0.6696
6.0;"mcdougi01";0.3472425496688742;0.4416;0.2894;0.1521;0.6987
3.0;"mckayda01";0.2643790476190476;0.3512;0.2381;0.1131;0.7083
6.0;"mcmilro01";0.31751165048543695;0.3571;0.2723;0.0848;0.7459
7.0;"mcmulke01";0.33264015748031495;0.4253;0.2722;0.153;0.6993
7.0;"mejiaro01";0.3339326732673268;0.4452;0.2862;0.159;0.7593
6.0;"melesa01";0.3410623376623376;0.4366;0.2744;0.1622;0.6515
3.0;"meltobi01";0.3610061788617886;0.4917;0.2689;0.2228;0.637
2.0;"menkede01";0.3549140105078809;0.4792;0.2832;0.196;0.6224
3.0;"metzgro01";0.27499376;0.3224;0.25;0.0724;0.8207
5.0;"meyerda01";0.3249514440433213;0.459;0.2781;0.181;0.6712
8.0;"michaca01";0.3041279707495429;0.3402;0.2577;0.0825;0.776
5.0;"michage01";0.25361332007952286;0.2763;0.2237;0.0526;0.8235
9.0;"miksied01";0.2788685761047463;0.3432;0.2513;0.0919;0.7862
4.0;"millafe01";0.3184270998415214;0.3797;0.3102;0.0695;0.8251
7.0;"milleri01";0.299553171641791;0.3389;0.2632;0.0758;0.76
2.0;"milnejo01";0.3279107212475633;0.4324;0.2395;0.1929;0.6481
7.0;"minchdo01";0.3630440217391305;0.4867;0.2731;0.2136;0.6165
5.0;"minosmi01";0.4026650224215247;0.5352;0.3204;0.2148;0.6374
4.0;"miranwi01";0.27505519848771265;0.3101;0.2546;0.0554;0.8468
7.0;"mitchda01";0.34516162361623615;0.446;0.3;0.146;0.7133
10.0;"mondari01";0.36095093062605754;0.5075;0.2715;0.236;0.6069
9.0;"moneydo01";0.3501564263322884;0.4702;0.2789;0.1912;0.6478
5.0;"montawi01";0.3320564371257485;0.4708;0.2554;0.2154;0.5882
3.0;"moonwa01";0.3652348432055749;0.5078;0.2946;0.2132;0.625
8.0;"moralje01";0.3362591760299625;0.4469;0.2898;0.1571;0.6479
4.0;"moranbi02";0.31541631205673765;0.4067;0.2822;0.1244;0.7581
4.0;"morenom01";0.30816051212938;0.3813;0.282;0.0993;0.7908
4.0;"morgabo01";0.3372164461247637;0.4176;0.2615;0.156;0.6555
13.0;"morgajo02";0.4255736040609137;0.5763;0.3199;0.2564;0.5894
4.0;"morynwa01";0.35719134948096887;0.4941;0.2637;0.2305;0.563
6.0;"muelldo01";0.3439700460829493;0.4443;0.3425;0.1018;0.7783
4.0;"munsoth01";0.36056374781085815;0.4875;0.3006;0.1869;0.6603
6.0;"murcebo01";0.4096565573770492;0.5425;0.3308;0.2117;0.68
10.0;"musiast01";0.45067503692762184;0.6142;0.3547;0.2595;0.639
3.0;"nealch01";0.34226888217522655;0.4643;0.2873;0.1769;0.661
5.0;"nelsoda01";0.3033629508196721;0.3785;0.2865;0.092;0.7879
10.0;"nettlgr01";0.3506986280487805;0.4958;0.2547;0.2411;0.5733
3.0;"newmaje01";0.28439908759124083;0.3992;0.2306;0.1686;0.6555
3.0;"nichoda01";0.3214655769230769;0.4187;0.2294;0.1893;0.6408
1.0;"niemabo01";0.34963085714285713;0.4561;0.2887;0.1674;0.6957
1.0;"norenir01";0.3259291071428571;0.4106;0.279;0.1316;0.6761
2.0;"northbi01";0.3252952380952381;0.3484;0.2852;0.0632;0.8734
5.0;"northji01";0.3680218333333334;0.5083;0.2947;0.2136;0.6188
3.0;"oconnda02";0.33339537750385206;0.4014;0.2942;0.1071;0.763
2.0;"olivato01";0.38276845827439887;0.5565;0.3229;0.2336;0.6129
5.0;"olivebo01";0.32383445121951215;0.451;0.2598;0.1912;0.6415
4.0;"ontivst01";0.35238920634920634;0.4231;0.2985;0.1245;0.7239
3.0;"ortajo01";0.34608730964467;0.4502;0.3044;0.1458;0.7152
11.0;"otisam01";0.3780196779964222;0.5247;0.2984;0.2263;0.5931
10.0;"pafkoan01";0.34638902877697847;0.4554;0.2965;0.1589;0.7124
3.0;"paganjo01";0.2895690476190476;0.3586;0.2586;0.1;0.7467
0.0;"pagemi02";0.3930512027491409;0.521;0.3074;0.2136;0.6299
5.0;"parkeda01";0.4038016155088853;0.5852;0.3339;0.2513;0.6186
6.0;"parkewe01";0.3549307467057101;0.4577;0.3192;0.1384;0.6888
5.0;"parrila01";0.37714194107452337;0.5515;0.307;0.2445;0.5749
3.0;"patekfr01";0.30174153605015674;0.3706;0.2673;0.1032;0.7595
5.0;"pearsal02";0.3521952167414051;0.3979;0.3045;0.0934;0.7898
4.0;"penaro01";0.26620040241448695;0.322;0.25;0.072;0.8051
4.0;"pepitjo01";0.3173367479674797;0.4632;0.2547;0.2085;0.6242
4.0;"perezma01";0.2922562949640288;0.3473;0.2495;0.0978;0.776
6.0;"perezto01";0.41308203592814374;0.5894;0.3169;0.2726;0.6022
9.0;"peskyjo01";0.36288515901060064;0.3979;0.3125;0.0854;0.8067
6.0;"petrori01";0.4117881977671451;0.5888;0.2972;0.2916;0.5346
3.0;"phillad01";0.34828599605522687;0.4576;0.2679;0.1897;0.6333
6.0;"phillbu02";0.3053424870466321;0.4084;0.2637;0.1447;0.7083
12.0;"phillda01";0.3391084695393759;0.4242;0.3032;0.121;0.7447
6.0;"piersji01";0.33815522388059704;0.4493;0.2928;0.1564;0.6591
14.0;"pinielo01";0.33903273453093813;0.4449;0.3136;0.1314;0.6959
5.0;"pinsova01";0.3618044797687861;0.5138;0.3129;0.2009;0.6422
8.0;"porteda02";0.387444227886057;0.4841;0.2908;0.1932;0.6581
6.0;"postwa01";0.3981184568835099;0.574;0.3095;0.2646;0.5914
8.0;"powelbo01";0.39439817880794703;0.5591;0.3039;0.2552;0.6173
1.0;"powervi01";0.36061333333333334;0.505;0.3188;0.1862;0.6684
10.0;"priddje01";0.3092162327718223;0.3596;0.2603;0.0993;0.7632
3.0;"pryorgr01";0.29507601547388784;0.355;0.2752;0.0798;0.7786
2.0;"raderda01";0.27967933723196875;0.3377;0.2294;0.1082;0.7358
3.0;"raderdo02";0.3232772511848342;0.4358;0.2517;0.184;0.6345
0.0;"randabo01";0.284631906614786;0.3284;0.2674;0.0611;0.8189
6.0;"randlle01";0.3439951640759931;0.4035;0.3041;0.0994;0.7821
14.0;"reesepe01";0.3712656967840735;0.4549;0.3087;0.1462;0.6901
6.0;"reeseri01";0.30704234234234234;0.3713;0.2615;0.1098;0.771
7.0;"reichri01";0.33319112754158964;0.4294;0.2782;0.1512;0.7464
5.0;"reitzke01";0.29660327332242226;0.4123;0.2606;0.1516;0.6471
3.0;"remyje01";0.2925093799682035;0.3499;0.2779;0.072;0.8025
2.0;"repulri01";0.3389856140350877;0.4668;0.2695;0.1973;0.6159
3.0;"retteme01";0.3804807890222985;0.4481;0.3177;0.1303;0.7564
1.0;"reverda01";0.34351972386587765;0.4831;0.2881;0.1949;0.6397
3.0;"reynocr01";0.3097679054054054;0.3741;0.292;0.0821;0.825
7.0;"ricede01";0.30340955056179775;0.3879;0.2586;0.1293;0.6875
4.0;"riceji01";0.40737059620596205;0.5997;0.3146;0.2851;0.5962
7.0;"richabo01";0.3186682128240109;0.4061;0.302;0.104;0.756
1.0;"richage01";0.34495258064516127;0.4198;0.3081;0.1117;0.7544
2.0;"riverji01";0.3434745886654479;0.4306;0.2857;0.1449;0.7357
7.0;"rivermi01";0.33921333333333337;0.4389;0.3257;0.1133;0.8098
10.0;"rizzuph01";0.30989900497512435;0.3463;0.2741;0.0722;0.8041
4.0;"roberbo01";0.35765492424242423;0.484;0.2708;0.2132;0.6378
0.0;"robercu01";0.2736093525179856;0.3024;0.2319;0.0706;0.7739
1.0;"roberda06";0.3309396378269618;0.4718;0.286;0.1858;0.6788
4.0;"roberle01";0.3739676864244742;0.5148;0.3008;0.214;0.6479
7.0;"robinbi02";0.3577768115942029;0.5288;0.2876;0.2412;0.5538
9.0;"robinbr01";0.371763868065967;0.5212;0.317;0.2042;0.6598
2.0;"robincr01";0.24235061728395058;0.2655;0.2301;0.0354;0.9038
9.0;"robined01";0.3739197204968944;0.4947;0.2819;0.2128;0.6415
2.0;"robinfl01";0.3626971726190476;0.475;0.3117;0.1633;0.6471
10.0;"robinfr02";0.4339288490284005;0.6372;0.316;0.3212;0.533
4.0;"robinja02";0.4108825471698113;0.5274;0.3376;0.1898;0.6811
5.0;"rodgean01";0.31640513833992095;0.3883;0.2777;0.1106;0.7422
1.0;"rodgebu01";0.28812647058823526;0.3717;0.2584;0.1133;0.6849
3.0;"rodriau01";0.306451945854484;0.426;0.2468;0.1792;0.5926
3.0;"rojasco01";0.31954232804232807;0.38;0.3033;0.0768;0.8038
2.0;"rolliri01";0.3459603839441537;0.4444;0.307;0.1375;0.7546
3.0;"romanjo01";0.3676057291666667;0.4833;0.2986;0.1847;0.6645
6.0;"rosebjo01";0.27802202729044834;0.3511;0.2362;0.1149;0.7387
6.0;"rosenal01";0.43936148255813956;0.6127;0.3356;0.2771;0.6269
6.0;"rosepe01";0.396610593220339;0.512;0.3477;0.1643;0.7248
6.0;"roystje01";0.302084328358209;0.3494;0.2729;0.0765;0.7927
8.0;"rudijo01";0.34596720000000003;0.4936;0.2778;0.2158;0.5923
11.0;"runnepe01";0.36815383411580593;0.4555;0.3256;0.1299;0.7377
9.0;"russebi01";0.2910708588957055;0.3648;0.2864;0.0784;0.7821
9.0;"ryanco01";0.32885891891891883;0.3911;0.2368;0.1543;0.6696
5.0;"ryanmi02";0.2526653361344538;0.3318;0.204;0.1278;0.6593
8.0;"sanguma01";0.3553988461538461;0.4511;0.3285;0.1227;0.7658
4.0;"santoro01";0.4043440528634361;0.5642;0.3125;0.2517;0.5892
13.0;"sauerha01";0.3989996683250415;0.5635;0.2885;0.275;0.6
7.0;"schaapa01";0.3476866972477064;0.4124;0.2737;0.1387;0.68
7.0;"scheiri01";0.3483498046875;0.4178;0.3;0.1178;0.7556
0.0;"schilch01";0.2985674002751032;0.3266;0.2585;0.0681;0.8084
8.0;"schoere01";0.3894030448717949;0.5018;0.3422;0.1596;0.715
10.0;"schofdi01";0.28760390879478825;0.3031;0.2458;0.0573;0.8271
9.0;"scottge02";0.3622347826086957;0.5154;0.2853;0.2301;0.625
4.0;"shannmi01";0.3439839357429719;0.4619;0.2876;0.1743;0.6818
6.0;"siebeno01";0.3883815232722144;0.495;0.3083;0.1867;0.6973
8.0;"sievero01";0.4066955108359133;0.5787;0.3007;0.278;0.593
10.0;"simmote01";0.36606473594548555;0.5116;0.2868;0.2248;0.5473
5.0;"simpsha01";0.3530020408163265;0.4899;0.2928;0.1971;0.6604
8.0;"sizemte01";0.29473513513513516;0.3545;0.2813;0.0732;0.8151
8.0;"skinnbo01";0.3825168367346939;0.5039;0.302;0.202;0.6364
2.0;"skowrbi01";0.3880967181467182;0.528;0.3082;0.2198;0.6503
14.0;"slaugen01";0.36321807228915653;0.4451;0.3;0.1451;0.7386
8.0;"smithal04";0.36137775919732446;0.5056;0.2782;0.2274;0.5878
5.0;"smithch04";0.2826449136276391;0.3928;0.2445;0.1483;0.6803
3.0;"smithha09";0.29612012987012987;0.4027;0.2699;0.1327;0.7459
11.0;"smithre06";0.4191534686971235;0.5758;0.3074;0.2684;0.58
2.0;"smithwi02";0.30665995893223813;0.4227;0.2614;0.1612;0.6917
7.0;"snidedu01";0.44643790560471974;0.6473;0.3408;0.3065;0.5528
6.0;"soderer01";0.3609253438113949;0.5;0.2804;0.2196;0.6279
5.0;"spangal01";0.2830598393574297;0.3341;0.245;0.0891;0.7545
4.0;"speiech01";0.3327635379061372;0.4148;0.271;0.1437;0.6591
6.0;"spencda01";0.3253037156704362;0.4063;0.256;0.1503;0.6957
9.0;"spencji01";0.294999203187251;0.4;0.2468;0.1532;0.6983
2.0;"spikech01";0.32262180327868856;0.4313;0.2711;0.1602;0.7013
8.0;"stanked01";0.35068009259259253;0.3689;0.2466;0.1223;0.7402
6.0;"stanlmi01";0.302670081300813;0.3961;0.2518;0.1444;0.6853
7.0;"stantle01";0.3614091633466135;0.511;0.2753;0.2357;0.584
11.0;"stargwi01";0.42001925042589444;0.6456;0.2989;0.3467;0.4231
6.0;"staubru01";0.4061544072948328;0.5264;0.3024;0.224;0.6386
4.0;"stearjo01";0.3372807899461401;0.413;0.2642;0.1488;0.6825
5.0;"steinbi02";0.2958545454545454;0.3939;0.259;0.1349;0.6944
6.0;"stennre01";0.3466438923395445;0.4305;0.3355;0.0949;0.8092
1.0;"stricge01";0.29295440613026813;0.3326;0.2159;0.1167;0.7143
3.0;"stuardi01";0.3879996515679442;0.5808;0.3008;0.2801;0.5563
1.0;"sudakbi01";0.29034471057884226;0.3831;0.2338;0.1494;0.6667
12.0;"suderpe01";0.29052250530785567;0.3502;0.2863;0.0639;0.8615
3.0;"sundbji01";0.33035867446393763;0.3885;0.2914;0.0971;0.7803
9.0;"suthega01";0.2878934782608696;0.33;0.2584;0.0716;0.8385
2.0;"swoboro01";0.32685244897959187;0.4187;0.2806;0.1381;0.7381
3.0;"tasbywi01";0.3154339928057554;0.3887;0.251;0.1377;0.7419
7.0;"taverfr01";0.28694337700145567;0.3532;0.2783;0.0749;0.7802
1.0;"tayloto02";0.313024926686217;0.3926;0.2804;0.1122;0.7371
7.0;"templjo01";0.34751464128843335;0.4298;0.311;0.1187;0.7366
6.0;"tenacge01";0.37611925566343035;0.4639;0.255;0.2088;0.6378
4.0;"terwiwa01";0.3059818181818182;0.347;0.2522;0.0948;0.7265
4.0;"thomade01";0.3195009950248756;0.3815;0.2759;0.1056;0.7584
7.0;"thomafr03";0.3639247974068071;0.5285;0.2811;0.2473;0.5886
5.0;"thomaga01";0.3427421455938698;0.4507;0.2556;0.1951;0.5877
0.0;"thomale03";0.3630802000000001;0.4911;0.2844;0.2067;0.6875
2.0;"thompda01";0.2934396721311475;0.356;0.2757;0.0803;0.7975
7.0;"thompha02";0.37785364963503654;0.4821;0.2634;0.2188;0.6186
5.0;"thomsbo01";0.4022347899159664;0.5618;0.2934;0.2683;0.5592
5.0;"thornan01";0.379782651391162;0.5157;0.2618;0.2539;0.5564
5.0;"tolanbo01";0.3673595776772247;0.4754;0.3158;0.1596;0.6989
4.0;"torgeea01";0.357274598540146;0.4372;0.2633;0.1738;0.6797
0.0;"torrefe01";0.2976180497925311;0.3925;0.2594;0.133;0.7094
0.0;"torrehe01";0.22398983402489628;0.2575;0.2232;0.0343;0.875
6.0;"torrejo01";0.3985;0.5604;0.315;0.2454;0.657
5.0;"tovarce01";0.33975752461322084;0.4415;0.3;0.1415;0.6974
2.0;"treshto01";0.3652187808896211;0.4865;0.2692;0.2173;0.5857
3.0;"triangu01";0.34700557768924306;0.4624;0.2788;0.1836;0.6825
7.0;"tuttlbi01";0.34070271844660194;0.4125;0.3002;0.1123;0.7698
1.0;"tysonmi01";0.2440848670756646;0.2985;0.2431;0.0554;0.8246
5.0;"uhlaete01";0.3053245173745174;0.3911;0.2685;0.1226;0.7323
0.0;"umphlto01";0.3068902071563088;0.3758;0.2828;0.0929;0.75
6.0;"unserde01";0.31497751004016067;0.3987;0.2643;0.1344;0.7167
2.0;"valenel01";0.35273333333333334;0.5039;0.2933;0.2106;0.6309
7.0;"valenfr01";0.3458457092819615;0.4547;0.2756;0.1791;0.6286
14.0;"vernomi01";0.3924182222222222;0.5181;0.3372;0.1809;0.6634
6.0;"versazo01";0.3274443671766342;0.4625;0.2733;0.1892;0.5824
1.0;"virdobi01";0.35618420074349444;0.4617;0.334;0.1277;0.7706
3.0;"wagnele01";0.36668939096267195;0.5166;0.2804;0.2362;0.6142
11.0;"waitked01";0.3280601063829787;0.3747;0.2886;0.0862;0.7569
6.0;"wallsle01";0.3729349122807018;0.4932;0.3041;0.1891;0.7051
1.0;"wardpe01";0.35522567975830815;0.4817;0.295;0.1867;0.6497
1.0;"warwica01";0.3079820809248555;0.4004;0.26;0.1405;0.7258
11.0;"watsobo01";0.35845139116202945;0.4982;0.2888;0.2094;0.5875
3.0;"wertdo01";0.31260350318471336;0.3703;0.2683;0.102;0.78
4.0;"wertzvi01";0.3843575862068966;0.511;0.2854;0.2255;0.6154
7.0;"whitebi03";0.36181915492957745;0.4909;0.304;0.1869;0.695
5.0;"whitero01";0.3657528571428571;0.4729;0.2956;0.1773;0.6778
2.0;"whitesa02";0.32001656804733725;0.4349;0.2731;0.1618;0.6231
3.0;"whitffr01";0.3459115942028985;0.5128;0.2927;0.2201;0.635
4.0;"whitfte01";0.31543186180422267;0.3996;0.2889;0.1107;0.773
3.0;"willbo01";0.30046271510516254;0.3726;0.2547;0.1179;0.7107
13.0;"willibi01";0.4131720634920634;0.6063;0.3328;0.2735;0.5969
3.0;"willida03";0.30993557046979864;0.3852;0.2537;0.1315;0.6934
8.0;"willidi02";0.31503098859315587;0.4365;0.2664;0.1701;0.6154
1.0;"williea02";0.34723009174311925;0.4909;0.2596;0.2314;0.6279
12.0;"willite01";0.4376722962962962;0.5556;0.3183;0.2373;0.6331
5.0;"williwa02";0.3114315369261477;0.3737;0.3036;0.0701;0.8182
0.0;"willsbu01";0.3310776119402985;0.4104;0.2865;0.1238;0.7226
3.0;"willsma01";0.31732929427430095;0.3727;0.2993;0.0734;0.8606
10.0;"winebo01";0.25609294990723563;0.3034;0.2315;0.0719;0.7672
2.0;"wohlfji01";0.2935822878228782;0.3433;0.2715;0.0719;0.8162
0.0;"woodja01";0.30395557083906466;0.3756;0.2579;0.1176;0.7544
3.0;"woodwwo01";0.27847204081632654;0.3275;0.2637;0.0637;0.7833
1.0;"wynegbu01";0.31215980066445187;0.3703;0.2613;0.109;0.7482
6.0;"wynnji01";0.4043197802197802;0.5071;0.2687;0.2384;0.6165
9.0;"wyrosjo01";0.33561905564924116;0.3911;0.311;0.0801;0.7844
6.0;"yastrca01";0.43355703592814376;0.6218;0.3264;0.2953;0.582
3.0;"yeagest01";0.2787967935871744;0.3473;0.2279;0.1195;0.7184
15.0;"yosted01";0.3879102985074626;0.4357;0.2783;0.1574;0.7241
5.0;"youngbo01";0.2802006908462867;0.3259;0.2551;0.0708;0.7956
4.0;"zauchno01";0.3347653429602888;0.4298;0.239;0.1908;0.6754
4.0;"zernigu01";0.3900698541329012;0.5594;0.2842;0.2752;0.5823
4.0;"zimmedo01";0.3106958762886598;0.4154;0.2615;0.1538;0.7143
6.0;"ziskri01";0.366938578680203;0.5141;0.29;0.2241;0.6558
1.0;"abernbr01";0.2634673387096774;0.311;0.2419;0.0691;0.7857
4.0;"abreubo01";0.4065204172876304;0.5538;0.316;0.2378;0.5769
5.0;"aikenwi01";0.33788457031249997;0.4571;0.2811;0.176;0.6412
5.0;"alfoned01";0.410020030816641;0.5423;0.3235;0.2188;0.6193
12.0;"alicelu01";0.33426475409836065;0.4037;0.2944;0.1093;0.7547
0.0;"allench01";0.31424779270633396;0.395;0.2765;0.1185;0.7444
9.0;"almonbi01";0.28005728952772074;0.3614;0.2661;0.0953;0.7167
13.0;"alomaro01";0.4029372549019607;0.5409;0.3357;0.2052;0.658
9.0;"alomasa02";0.376829872881356;0.5455;0.3237;0.2217;0.6027
10.0;"aloumo01";0.43289044834307994;0.6233;0.3546;0.2687;0.6273
8.0;"anderbr01";0.43162749999999994;0.6373;0.2971;0.3402;0.4651
3.0;"anderma02";0.3219677996422182;0.4215;0.2931;0.1284;0.719
3.0;"andresh01";0.32503971119133573;0.4553;0.2378;0.2175;0.5214
4.0;"anthoer01";0.3109346368715084;0.3971;0.249;0.1481;0.686
8.0;"armasto01";0.34503417910447765;0.5305;0.2676;0.2629;0.5497
6.0;"aurilri01";0.3967042397660818;0.5723;0.3239;0.2484;0.6165
6.0;"ausmubr01";0.34055057251908394;0.4148;0.2751;0.1397;0.6825
5.0;"backmwa01";0.2890150268336315;0.3442;0.2731;0.0712;0.7887
3.0;"baergca01";0.3538773134328358;0.4856;0.3205;0.1651;0.725
9.0;"bagweje01";0.43242895480225985;0.6153;0.3102;0.3051;0.5355
4.0;"baineha01";0.3777476575121163;0.5413;0.304;0.2373;0.6127
4.0;"balbost01";0.3316060790273556;0.4767;0.2433;0.2333;0.5479
5.0;"barfije01";0.38925;0.5586;0.2886;0.2699;0.5471
2.0;"barrema02";0.32214673076923084;0.3832;0.3032;0.08;0.7986
4.0;"basske01";0.3537329617834395;0.4856;0.3113;0.1743;0.6848
4.0;"batisto01";0.3489837104072398;0.5194;0.2629;0.2565;0.5399
