"playersSeason";"playerID";"WOBA";"SLG";"BA";"ISO";"speedRatio"
7.0;"biittla01";0.3327160680529301;0.432;0.2982;0.1339;0.7211
4.0;"bilkost01";0.3263062402496101;0.4123;0.2509;0.1614;0.6713
4.0;"billidi01";0.2675758483033932;0.322;0.2537;0.0682;0.8235
9.0;"blairpa01";0.31529687500000003;0.402;0.28;0.122;0.7286
3.0;"blankla01";0.2604001949317739;0.293;0.2335;0.0594;0.8273
7.0;"blasido01";0.31599266547406085;0.3401;0.2814;0.0587;0.8705
6.0;"blaylma01";0.3102163106796117;0.3848;0.2543;0.1304;0.7265
3.0;"blefacu01";0.2725411992263056;0.3215;0.1996;0.122;0.7333
2.0;"bochtbr01";0.2885792775665399;0.3112;0.2575;0.0536;0.8333
9.0;"bollifr01";0.26864641638225256;0.3118;0.2435;0.0683;0.8106
11.0;"bondsbo01";0.356808025682183;0.4628;0.2751;0.1877;0.6622
4.0;"bondwa01";0.3114557264957265;0.4199;0.2541;0.1657;0.6884
3.0;"boonera01";0.28163718592964826;0.329;0.2335;0.0956;0.7874
2.0;"bosetri01";0.280405472636816;0.3468;0.2588;0.088;0.7619
3.0;"bostoly01";0.32085344;0.3785;0.2958;0.0827;0.8036
3.0;"bouched01";0.3535424347826087;0.4489;0.2846;0.1643;0.662
1.0;"bowala01";0.2592315942028986;0.2923;0.2492;0.0431;0.858
1.0;"bowensa01";0.33184272727272723;0.4531;0.2635;0.1896;0.6288
6.0;"boydbo01";0.3485722735674676;0.4082;0.3175;0.0907;0.8182
9.0;"boyercl02";0.2449537037037037;0.3039;0.2176;0.0863;0.7928
10.0;"boyerke01";0.30643685092127304;0.3738;0.2598;0.114;0.7626
5.0;"brandja01";0.3551852233676976;0.4438;0.2965;0.1473;0.7451
3.0;"braunst01";0.32165590551181106;0.3642;0.2804;0.0839;0.8346
0.0;"breedma01";0.28227881355932205;0.3358;0.2668;0.069;0.7959
8.0;"bressed01";0.3530283699059561;0.4558;0.2933;0.1625;0.6446
1.0;"brettge01";0.28943207547169814;0.3632;0.2823;0.081;0.7829
9.0;"briggjo02";0.34137172774869107;0.4262;0.2459;0.1803;0.625
9.0;"brinked01";0.28440302593659944;0.3008;0.2624;0.0384;0.878
13.0;"brocklo01";0.3213448023426062;0.3811;0.3055;0.0756;0.8196
0.0;"brohaja01";0.24947186379928316;0.2941;0.2334;0.0607;0.8374
6.0;"brownla01";0.26768349514563106;0.2942;0.2388;0.0554;0.8571
6.0;"brownol02";0.31073619402985075;0.3616;0.2727;0.0888;0.8106
1.0;"brutobi01";0.30799672667757777;0.3651;0.284;0.0811;0.8075
4.0;"bryest01";0.2929384912959381;0.3648;0.2828;0.082;0.7464
4.0;"bucknbi01";0.27770756302521005;0.3513;0.2748;0.0765;0.8228
3.0;"buddido01";0.324627397260274;0.3567;0.2412;0.1155;0.7009
4.0;"bufordo01";0.28546345514950167;0.3159;0.2411;0.0748;0.8217
6.0;"burroje01";0.29900474074074074;0.3692;0.2368;0.1325;0.7063
1.0;"busbyji01";0.3099337811900192;0.3543;0.283;0.0713;0.837
4.0;"cabelen01";0.2807027508090615;0.3294;0.273;0.0563;0.8625
4.0;"callijo01";0.36655444947209653;0.4909;0.3002;0.1907;0.674
12.0;"campabe01";0.28153409461663953;0.291;0.2556;0.0354;0.8832
4.0;"camparo01";0.35057159090909096;0.453;0.2692;0.1838;0.6746
3.0;"campbda01";0.2602961538461538;0.3356;0.2186;0.117;0.6693
3.0;"cardejo02";0.3105627090301003;0.3993;0.2763;0.123;0.7806
12.0;"cardele01";0.2451659829059829;0.2831;0.2232;0.0599;0.8455
4.0;"carewro01";0.32286336;0.3795;0.3068;0.0728;0.8418
3.0;"careyan01";0.295525;0.3784;0.2569;0.1216;0.7176
5.0;"carrach01";0.30538569023569023;0.348;0.2562;0.0918;0.8209
3.0;"cartyri01";0.36688209982788295;0.4683;0.3263;0.142;0.7529
2.0;"casanpa01";0.2614704044117647;0.339;0.2481;0.0909;0.7786
7.0;"cashda01";0.3011928077455049;0.3453;0.2838;0.0616;0.8571
11.0;"cashno01";0.3589390909090909;0.4638;0.2795;0.1843;0.6963
4.0;"castipe01";0.2940346228239845;0.361;0.2614;0.0996;0.7619
3.0;"caterda01";0.2828304270462633;0.3403;0.2703;0.0699;0.8252
10.0;"causewa01";0.30190540069686406;0.3431;0.2612;0.0819;0.791
6.0;"cedence01";0.3450488817891374;0.4539;0.2974;0.1565;0.7135
15.0;"cepedor01";0.33579342327150086;0.4436;0.2891;0.1545;0.717
8.0;"cervbo01";0.34026469428007894;0.4795;0.2851;0.1944;0.6515
3.0;"ceyro01";0.3206757990867579;0.3969;0.2617;0.1352;0.7351
5.0;"chalkda01";0.27331046511627904;0.2851;0.2532;0.0319;0.8908
7.0;"chambch01";0.30406329866270426;0.3824;0.2736;0.1088;0.7602
1.0;"champmi01";0.24379061913696062;0.286;0.2288;0.0572;0.819
7.0;"chaneda01";0.2841001821493625;0.3306;0.252;0.0786;0.768
3.0;"charled01";0.3135889305816135;0.3875;0.2688;0.1188;0.7364
5.0;"chrisjo01";0.35149598662207354;0.4659;0.3002;0.1657;0.6933
1.0;"cimolgi01";0.3258483592400691;0.4098;0.2932;0.1165;0.7628
3.0;"clarkho01";0.22940827814569537;0.2539;0.2297;0.0242;0.9323
10.0;"clemero01";0.3566055910543131;0.4635;0.3294;0.1341;0.768
6.0;"clenddo01";0.2883148148148148;0.3703;0.249;0.1213;0.7479
6.0;"clinege01";0.2727770212765957;0.3161;0.2758;0.0404;0.878
3.0;"clintlo01";0.30216716171617164;0.4161;0.2321;0.1839;0.6
5.0;"coangi01";0.33958233276157807;0.4257;0.303;0.1227;0.7485
10.0;"colavro01";0.3635635964912281;0.4679;0.2872;0.1807;0.6882
7.0;"colbena01";0.33661479591836735;0.4499;0.2703;0.1796;0.6573
3.0;"coledi01";0.29030243902439024;0.3416;0.2695;0.072;0.7863
3.0;"colemgo01";0.34943918128654966;0.4853;0.2773;0.208;0.6818
2.0;"comerwa01";0.325544778761062;0.3805;0.2453;0.1351;0.7119
5.0;"conigto01";0.3193628366247756;0.4269;0.2549;0.1719;0.6589
7.0;"courtcl01";0.2984278978388998;0.3444;0.2511;0.0933;0.7699
1.0;"cowanbi01";0.28467173489278746;0.4044;0.2414;0.163;0.675
2.0;"cowenal01";0.27746628664495115;0.3408;0.2651;0.0757;0.7922
11.0;"coxbi02";0.2817618257261411;0.3385;0.2593;0.0791;0.822
11.0;"crandde01";0.3263931153184166;0.4302;0.2942;0.1359;0.7848
10.0;"crawfwi01";0.3451672348484848;0.4316;0.2949;0.1368;0.7246
4.0;"cromawa01";0.32154814814814814;0.4185;0.2965;0.1219;0.7333
5.0;"crowege01";0.34562759924385633;0.504;0.2713;0.2328;0.6119
3.0;"cruzhe01";0.26981572438162543;0.3384;0.2281;0.1103;0.7417
1.0;"cruzju01";0.2695070512820513;0.2691;0.2345;0.0345;0.876
5.0;"cunnijo01";0.39995926605504584;0.4782;0.345;0.1332;0.7405
2.0;"dadepa01";0.298331;0.3557;0.2907;0.0651;0.8433
3.0;"dalrycl01";0.29454312114989734;0.365;0.2522;0.1128;0.7544
12.0;"darkal01";0.30807673956262427;0.3664;0.2953;0.0711;0.8321
11.0;"darwibo01";0.30170114942528736;0.3911;0.2518;0.1393;0.7163
2.0;"davalvi01";0.3070128971962617;0.3723;0.301;0.0713;0.8355
1.0;"davenji01";0.2824343313373254;0.3433;0.258;0.0853;0.7934
9.0;"davisto02";0.2745042105263158;0.3443;0.2675;0.0768;0.8689
4.0;"daviswi02";0.31232964118564743;0.4127;0.2936;0.1191;0.7667
4.0;"dejesiv01";0.3125193641618497;0.3538;0.2779;0.0759;0.8023
3.0;"delsiji01";0.3083025540275049;0.3563;0.2494;0.1069;0.7321
4.0;"demaejo01";0.2658241164241164;0.3239;0.2495;0.0744;0.8158
7.0;"demetdo01";0.311651376146789;0.433;0.2583;0.1748;0.6692
1.0;"dentbu01";0.29128449905482046;0.3468;0.2742;0.0726;0.8309
5.0;"dietzdi01";0.3524085766423357;0.4194;0.2517;0.1678;0.6667
12.0;"dimagdo01";0.3312770642201835;0.3765;0.2942;0.0823;0.8112
1.0;"dittmja01";0.2849697896749522;0.3671;0.2659;0.1012;0.7612
8.0;"dobyla01";0.3713467272727273;0.5051;0.2912;0.2138;0.6643
6.0;"downibr01";0.38129660441426144;0.4617;0.3261;0.1356;0.747
4.0;"doylede01";0.26426052141527;0.3112;0.2603;0.0509;0.8346
1.0;"driesda01";0.3210179883945841;0.4;0.2809;0.1191;0.7273
6.0;"dropowa01";0.33761608961303463;0.4481;0.2804;0.1678;0.7165
4.0;"duffyfr01";0.25581344827586205;0.3097;0.2332;0.0765;0.7969
2.0;"eastelu01";0.352662030075188;0.4815;0.2695;0.2119;0.6641
2.0;"edwarjo01";0.30321672794117643;0.3798;0.2586;0.1212;0.7344
12.0;"elliobo01";0.3542952293577981;0.4479;0.2854;0.1625;0.6642
5.0;"ellisjo01";0.32121277013752453;0.4214;0.2851;0.1363;0.7132
5.0;"ennisde01";0.33401495016611293;0.4079;0.2669;0.141;0.7183
6.0;"epstemi01";0.3696473484848485;0.4901;0.2703;0.2198;0.626
2.0;"evansdw01";0.32454723320158096;0.4212;0.2808;0.1404;0.7154
6.0;"fainfe01";0.3435086021505377;0.3453;0.2556;0.0897;0.7719
5.0;"fairlro01";0.3179360805860806;0.3878;0.2714;0.1163;0.7519
3.0;"fergujo01";0.35546458333333336;0.4702;0.2628;0.2074;0.6016
1.0;"fernach01";0.27586966292134835;0.336;0.262;0.074;0.8244
0.0;"finigji01";0.349336642599278;0.4209;0.3018;0.1191;0.7415
12.0;"floodcu01";0.30882933130699086;0.3657;0.301;0.0647;0.8602
3.0;"flynndo01";0.24299136690647485;0.2895;0.2368;0.0526;0.8413
3.0;"foliti01";0.2404762004175365;0.2773;0.2402;0.0371;0.8818
1.0;"fondyde01";0.3278783876500858;0.4242;0.2996;0.1245;0.759
4.0;"fordda01";0.33858496;0.464;0.29;0.174;0.6848
4.0;"fossera01";0.3114437858508604;0.3971;0.2757;0.1214;0.7463
0.0;"fostero01";0.3535992592592593;0.4675;0.2683;0.1992;0.6172
14.0;"foxne01";0.27848097345132744;0.2954;0.2508;0.0446;0.8816
3.0;"foyjo01";0.31844096185737975;0.3699;0.262;0.1079;0.7647
6.0;"francti01";0.3134061855670103;0.401;0.2721;0.1288;0.7219
3.0;"freehbi01";0.348731338028169;0.4615;0.3;0.1615;0.7436
6.0;"freesge02";0.32636950000000003;0.4661;0.2765;0.1896;0.6541
6.0;"fregoji01";0.3250347352024922;0.3949;0.2898;0.1051;0.7778
6.0;"friaspe01";0.26150868686868683;0.32;0.2589;0.0611;0.813
11.0;"fuentti01";0.2606405156537753;0.3096;0.2635;0.0462;0.854
5.0;"furilca01";0.33421366806136676;0.4273;0.2954;0.1319;0.736
5.0;"gamblos01";0.3543699398797595;0.4692;0.2907;0.1784;0.7045
1.0;"garcipe01";0.24795962732919258;0.3296;0.1991;0.1305;0.6556
2.0;"gardnbi02";0.26981960072595285;0.334;0.2311;0.1029;0.7563
2.0;"garneph01";0.27832209523809526;0.3463;0.2459;0.1004;0.7333
5.0;"garrewa01";0.30036131147540984;0.3372;0.2241;0.113;0.7436
3.0;"garrra01";0.35155697329376856;0.4413;0.3427;0.0986;0.8219
6.0;"gastoci01";0.29183024193548385;0.4055;0.25;0.1555;0.6807
4.0;"geigega01";0.32754355140186914;0.4077;0.2489;0.1588;0.6724
6.0;"gentiji01";0.33820209790209793;0.4294;0.248;0.1815;0.6667
1.0;"gernedi01";0.3494335604770017;0.415;0.253;0.1619;0.704
5.0;"geronce01";0.3153262645914397;0.3945;0.2806;0.1139;0.7594
6.0;"gilliji01";0.32849197530864194;0.3454;0.2821;0.0633;0.8397
7.0;"gonzato01";0.366759165154265;0.4724;0.3386;0.1339;0.7616
8.0;"goodmbi01";0.33372457386363635;0.3523;0.2938;0.0584;0.8125
11.0;"gordosi01";0.3761215946843854;0.4828;0.2893;0.1935;0.6755
1.0;"grababi01";0.36796979332273444;0.4537;0.2892;0.1645;0.7059
8.0;"greendi01";0.28829227799227797;0.3537;0.2442;0.1095;0.7672
1.0;"greenji02";0.3396893292682927;0.4439;0.2855;0.1584;0.7168
4.0;"greenle01";0.339734788937409;0.4;0.285;0.115;0.7427
8.0;"grichbo01";0.30999929947460597;0.3285;0.2505;0.078;0.8033
6.0;"grievto01";0.304877853492334;0.4176;0.2546;0.163;0.6691
2.0;"griffdo01";0.2776521400778211;0.3021;0.2596;0.0426;0.877
2.0;"griffke01";0.34919266917293235;0.4017;0.3045;0.0972;0.8014
4.0;"groatdi01";0.2791043243243243;0.3212;0.2731;0.0481;0.8451
1.0;"grossgr01";0.3401615384615384;0.3769;0.3141;0.0628;0.8432
1.0;"grosswa01";0.3343614310645725;0.4165;0.233;0.1835;0.6106
6.0;"grothjo01";0.3114264347826086;0.3569;0.2844;0.0725;0.8121
3.0;"grubbjo01";0.30548155339805827;0.3635;0.2694;0.094;0.7181
5.0;"guerrma01";0.28005464895635673;0.3446;0.2752;0.0693;0.8201
2.0;"haguejo01";0.336900580270793;0.4169;0.2705;0.1463;0.7213
7.0;"halleto01";0.3070303088803089;0.3882;0.2848;0.1034;0.7333
2.0;"hallji02";0.3436123693379791;0.4636;0.2854;0.1782;0.6711
7.0;"hamnegr01";0.2827221682847897;0.3633;0.2547;0.1087;0.74
3.0;"hansero02";0.3010270764119601;0.3471;0.2477;0.0994;0.7955
3.0;"harlola01";0.2960533980582524;0.3543;0.2435;0.1109;0.6964
7.0;"harpeto01";0.3021198738170347;0.311;0.2346;0.0764;0.8333
4.0;"harrato01";0.30401490196078435;0.3644;0.2603;0.1041;0.775
2.0;"harrebu01";0.27787684563758386;0.3037;0.2537;0.05;0.8467
2.0;"harreke01";0.3281085454545455;0.4286;0.2381;0.1905;0.6261
3.0;"harriga01";0.3426514170040486;0.4812;0.2727;0.2084;0.626
1.0;"harrivi01";0.291699837398374;0.3423;0.2486;0.0937;0.7899
1.0;"hartji01";0.3585969305331179;0.4982;0.2862;0.212;0.679
1.0;"hartsro01";0.3022603658536585;0.3444;0.2711;0.0733;0.8443
1.0;"hebneri01";0.3432851851851852;0.4205;0.3007;0.1198;0.7464
6.0;"heganmi01";0.3077249541284403;0.3655;0.2437;0.1218;0.7069
8.0;"heldwo01";0.3386511882998171;0.4056;0.2489;0.1567;0.7155
5.0;"helmsto01";0.2636137373737374;0.3167;0.2688;0.0479;0.845
3.0;"hemusso01";0.36043411078717197;0.4246;0.2684;0.1561;0.6667
10.0;"hendeke01";0.30364776632302404;0.3548;0.2515;0.1033;0.7519
8.0;"hendrge01";0.34691657458563535;0.4564;0.3002;0.1562;0.7027
0.0;"hernaen01";0.25026099173553723;0.2495;0.2222;0.0273;0.9016
4.0;"hernaja01";0.24969798165137613;0.2817;0.2222;0.0595;0.8214
4.0;"herndla01";0.28296343873517793;0.3355;0.259;0.0764;0.7951
2.0;"herrepa01";0.3404878734622144;0.4551;0.2813;0.1738;0.6597
3.0;"hershmi01";0.2690425742574257;0.2898;0.2301;0.0597;0.8077
1.0;"hickmji02";0.29657952029520296;0.3988;0.2287;0.17;0.6106
1.0;"hillech01";0.29808550074738416;0.3339;0.2757;0.0581;0.8373
6.0;"hintoch01";0.28490739371534196;0.3554;0.245;0.1104;0.7377
8.0;"hislela01";0.3161561919504644;0.3941;0.2719;0.1222;0.7595
5.0;"hoakdo01";0.3359561622464899;0.3989;0.2943;0.1046;0.759
3.0;"hobsobu01";0.3075619047619047;0.4082;0.25;0.1582;0.6484
15.0;"hodgegi01";0.33023624288425046;0.4337;0.2589;0.1747;0.6911
1.0;"hornebo01";0.37998722986247546;0.5524;0.3142;0.2382;0.6797
5.0;"hortoto01";0.3329164156626506;0.4608;0.2784;0.1824;0.6782
12.0;"hortowi01";0.3155538109756098;0.4211;0.2748;0.1463;0.7692
9.0;"howarel01";0.34961462184873954;0.4545;0.3127;0.1418;0.7384
8.0;"howarfr01";0.3390366482504604;0.4422;0.2779;0.1643;0.7007
4.0;"howelro02";0.3028734006734007;0.3757;0.2704;0.1053;0.7383
3.0;"howsedi01";0.29246281337047353;0.3187;0.2559;0.0628;0.816
1.0;"hubbske01";0.2812071225071225;0.3464;0.2602;0.0862;0.7791
4.0;"hundlra01";0.25607529411764707;0.311;0.226;0.085;0.768
0.0;"huntebi03";0.2265780775716695;0.2593;0.2187;0.0406;0.8387
2.0;"huntke01";0.34224748603351957;0.4843;0.2547;0.2296;0.5328
5.0;"huntro01";0.3080299050632911;0.2968;0.2495;0.0473;0.8409
2.0;"irvinmo01";0.40256539634146343;0.5143;0.3118;0.2025;0.6897
6.0;"iviemi01";0.3075564150943396;0.3947;0.272;0.1227;0.6992
1.0;"jablora01";0.327804309063893;0.419;0.2962;0.1227;0.7348
1.0;"jacksra01";0.3281494214876033;0.4255;0.2747;0.1508;0.6993
11.0;"jacksre01";0.36089343696027637;0.4775;0.274;0.2035;0.6786
4.0;"jacksro02";0.3251214953271028;0.4288;0.271;0.1578;0.6266
3.0;"jacksso01";0.3022886469673406;0.3339;0.2919;0.0419;0.9195
0.0;"jacobsp01";0.2831038664323375;0.2835;0.2579;0.0256;0.9084
10.0;"javieju01";0.2539731343283582;0.306;0.2515;0.0546;0.8372
2.0;"jenseja01";0.3350375786163522;0.407;0.286;0.1211;0.7301
2.0;"jethrsa01";0.29925591240875915;0.3569;0.2319;0.125;0.695
0.0;"jimenma01";0.33589177820267685;0.428;0.3006;0.1273;0.7431
10.0;"johnsal01";0.30571185031185033;0.362;0.2914;0.0706;0.8409
2.0;"johnsbo02";0.3244448897795591;0.4163;0.2876;0.1288;0.7463
1.0;"johnsda02";0.27942458100558665;0.3513;0.2575;0.0938;0.7674
13.0;"johnsde01";0.31862384615384615;0.4073;0.2457;0.1616;0.693
3.0;"johnsja01";0.30236301369863017;0.3815;0.2704;0.1111;0.7603
4.0;"johnsla02";0.30503886861313867;0.3755;0.2731;0.1024;0.7574
6.0;"johnslo01";0.3142772808586762;0.4144;0.2719;0.1426;0.7273
0.0;"johnsti01";0.22356338028169015;0.243;0.2129;0.0301;0.8788
3.0;"jonescl01";0.29942566037735846;0.3717;0.2747;0.097;0.7941
6.0;"jonesma01";0.34039980988593155;0.4339;0.2533;0.1806;0.6174
2.0;"jonesru01";0.28365735849056606;0.3369;0.2352;0.1017;0.7027
5.0;"joneswi01";0.31278200000000006;0.3826;0.2495;0.1331;0.7556
15.0;"joosted01";0.3803515789473684;0.4611;0.2893;0.1718;0.675
6.0;"joshuvo01";0.34661460258780036;0.4477;0.3176;0.1302;0.7391
1.0;"kalinal01";0.28399962121212124;0.3472;0.2758;0.0714;0.8201
7.0;"kaskoed01";0.25485929018789144;0.2835;0.2433;0.0402;0.844
8.0;"kellge01";0.343595173453997;0.3997;0.3194;0.0803;0.7853
6.0;"kellypa01";0.31070434782608697;0.3473;0.28;0.0673;0.8052
1.0;"kempst01";0.34406000000000003;0.3986;0.2766;0.122;0.7702
7.0;"kendafr01";0.2624852822580645;0.2961;0.2456;0.0504;0.8304
2.0;"kenneje01";0.28476184738955823;0.311;0.2573;0.0537;0.8435
2.0;"kennejo03";0.26414873786407767;0.3237;0.2303;0.0934;0.7568
2.0;"kessido01";0.2665229390681003;0.3021;0.2739;0.0281;0.9247
17.0;"killeha01";0.36231295081967213;0.464;0.254;0.21;0.622
6.0;"kindaje01";0.27247302977232923;0.3491;0.2321;0.117;0.7154
8.0;"kinerra01";0.3667862068965518;0.4865;0.2855;0.2011;0.6038
8.0;"kingji01";0.3182690476190476;0.4444;0.2309;0.2135;0.5755
1.0;"kirklwi01";0.3446736220472441;0.4752;0.2721;0.203;0.627
3.0;"klausbi01";0.31918745874587456;0.3771;0.2828;0.0943;0.7712
4.0;"kluszte01";0.29596816770186335;0.3871;0.2586;0.1285;0.6815
0.0;"knoopbo01";0.25389850187265917;0.2798;0.216;0.0638;0.8476
3.0;"koscoan01";0.2766897330595483;0.382;0.2403;0.1416;0.6875
5.0;"kraneed01";0.2917594758064516;0.3731;0.2687;0.1045;0.7778
1.0;"kubekto01";0.2653602389078498;0.3166;0.2648;0.0519;0.8378
3.0;"kubiate01";0.28654345637583895;0.313;0.2519;0.0611;0.8603
2.0;"kuennha01";0.313547536231884;0.3902;0.3064;0.0838;0.806
5.0;"kuipedu01";0.2684520467836257;0.2944;0.2547;0.0397;0.8852
0.0;"laboyco01";0.30615016339869283;0.4093;0.258;0.1512;0.669
2.0;"landiji01";0.32701421487603305;0.3786;0.2718;0.1068;0.7286
2.0;"landrke01";0.3393837438423646;0.4504;0.305;0.1454;0.7267
5.0;"lanieha01";0.22547957610789982;0.2505;0.2283;0.0222;0.9115
4.0;"larkeno01";0.3207735751295337;0.3735;0.2628;0.1107;0.7519
2.0;"lefebji01";0.2937117757009346;0.3664;0.2611;0.1053;0.7597
1.0;"lefloro01";0.2846421501706485;0.3473;0.2582;0.0891;0.8099
1.0;"lemonch01";0.2755520408163265;0.3282;0.2461;0.082;0.7838
7.0;"lemonji01";0.3401924956369982;0.4498;0.2838;0.166;0.6871
2.0;"leoned01";0.2889582637729549;0.3534;0.2477;0.1056;0.75
1.0;"lewisjo01";0.31339085820895524;0.3836;0.2453;0.1384;0.7179
2.0;"lezcasi01";0.3185542105263158;0.3821;0.2846;0.0975;0.7877
4.0;"lillibo01";0.26102098765432097;0.2998;0.2495;0.0503;0.8509
9.0;"liponjo01";0.2864693308550186;0.2998;0.2649;0.0349;0.876
1.0;"lockdo01";0.3376062602965404;0.4463;0.2524;0.194;0.6418
12.0;"lockmwh01";0.2820581488933601;0.3311;0.2478;0.0833;0.823
3.0;"loganjo01";0.31322423756019263;0.3732;0.275;0.0982;0.7922
10.0;"lollash01";0.35330479846449137;0.4378;0.2933;0.1444;0.6894
7.0;"longda02";0.3478946788990826;0.4667;0.2708;0.1958;0.6154
8.0;"lopatst01";0.36780049180327873;0.5346;0.2673;0.2673;0.4965
1.0;"lopesda01";0.31031943521594685;0.3514;0.2748;0.0766;0.8367
0.0;"lopezhe01";0.32912547892720306;0.4224;0.2899;0.1325;0.7714
4.0;"lowenjo01";0.2833310954063604;0.3248;0.2421;0.0827;0.8049
4.0;"lummi01";0.31710138067061144;0.3899;0.2687;0.1211;0.7705
9.0;"lumpeje01";0.29306826241134754;0.3227;0.257;0.0657;0.8295
6.0;"luzingr01";0.3612169154228856;0.4784;0.3039;0.1745;0.6914
2.0;"mackape01";0.2769831600831601;0.375;0.2254;0.1496;0.6337
4.0;"maddoel01";0.34248624535315986;0.3863;0.3026;0.0837;0.7801
1.0;"maddoga01";0.3452491909385113;0.46;0.3186;0.1414;0.7273
9.0;"malzofr01";0.29825889464594124;0.3724;0.2644;0.108;0.7746
3.0;"mangupe01";0.30274557595993323;0.3366;0.2451;0.0914;0.7857
4.0;"manniri01";0.2795583870967742;0.3036;0.2589;0.0446;0.8828
6.0;"mantife01";0.3167450485436893;0.3991;0.2747;0.1245;0.75
3.0;"mantlmi01";0.40165747303543914;0.5249;0.3002;0.2247;0.6564
7.0;"marisro01";0.36109484536082476;0.4639;0.2807;0.1832;0.7222
9.0;"marshwi01";0.3390315992292871;0.4328;0.2814;0.1514;0.6818
8.0;"martibi02";0.2671967495219885;0.3394;0.255;0.0843;0.7874
9.0;"matheed01";0.4006396706586826;0.535;0.3059;0.229;0.6514
4.0;"mathene01";0.28526301145662847;0.377;0.2391;0.1379;0.6642
6.0;"maxvida01";0.27755603960396036;0.2985;0.2527;0.0458;0.8793
6.0;"maxwech01";0.40731870748299326;0.534;0.326;0.208;0.7239
8.0;"maybejo01";0.2902243045387994;0.3418;0.2323;0.1094;0.7319
6.0;"mayca01";0.28005158597662766;0.3339;0.2486;0.0853;0.7883
7.0;"mayda01";0.2595534653465347;0.3249;0.2264;0.0985;0.7593
5.0;"mayele01";0.3357698717948718;0.4473;0.3044;0.1429;0.6704
14.0;"mayle01";0.3029350515463917;0.4123;0.2544;0.1579;0.7069
